Transaction_ID,Interaction_Speed,Repeated_Attempts,User_History,Session_Length,Browser_Change,Uncommon_Service,Fraud
1244,2.664620915,0,Normal,140,0,1,0
1245,1.824097997,0,Normal,340,0,0,0
1246,3.450099679,2,Frequent,130,1,1,0
1247,2.919104762,0,Normal,260,0,1,0
1248,2.547289109,1,Normal,300,1,0,0
1249,2.641310469,0,Frequent,250,1,0,0
1250,2.754804207,0,Normal,330,1,1,0
1251,2.085025081,0,Normal,170,0,0,0
1252,2.8959659,0,Frequent,250,1,0,0
1253,2.173985195,0,Normal,200,1,1,0
1254,3.10655096,0,Normal,360,1,1,0
1255,3.289032349,1,Normal,270,1,1,0
1256,2.646994571,0,Frequent,400,1,1,0
1257,2.812681748,0,Normal,290,1,0,0
1258,2.409235458,0,Normal,330,0,1,0
1259,2.323688016,0,Normal,260,1,0,0
1260,3.126312308,0,Rare,280,1,1,0
1261,2.365398149,0,Normal,240,0,0,0
1262,3.357303138,0,Normal,270,0,1,0
1263,2.706039078,0,Frequent,360,1,1,0
1264,2.580349277,1,Normal,340,1,0,0
1265,3.014908338,0,Frequent,360,0,1,0
1266,3.149405288,2,Frequent,350,1,0,0
1267,2.843229451,0,Normal,280,1,1,0
1268,2.510854943,1,Normal,340,1,1,0
1269,2.966755913,0,Normal,290,1,0,0
1270,3.420500552,1,Frequent,350,0,0,0
1271,2.850316298,0,Normal,350,0,1,0
1272,3.230100522,0,Normal,230,0,1,0
1273,2.927515728,1,Normal,240,1,1,0
1274,2.210893901,0,Frequent,190,0,1,0
1275,3.075546047,0,Rare,380,0,1,0
1276,2.889015211,0,Frequent,400,1,1,0
1277,2.936190532,1,Frequent,130,0,1,0
1278,3.052869416,1,Normal,280,1,1,0
1279,2.145823893,1,Normal,380,0,1,0
1280,2.556984482,1,Normal,180,1,0,0
1281,2.4721035,1,Frequent,320,1,1,0
1282,2.918175561,1,Frequent,340,1,1,0
1283,3.22587475,0,Normal,340,1,0,0
1284,2.150014137,0,Frequent,250,1,0,0
1285,2.894981583,0,Normal,330,1,1,0
1286,1.936358623,0,Frequent,260,1,0,0
1287,3.225099008,4,Frequent,110,1,0,1
1288,2.829388514,1,Frequent,230,0,1,0
1289,2.757904039,0,Normal,300,1,0,0
1290,2.702211009,0,Frequent,270,1,1,0
1291,2.252049107,1,Normal,150,0,1,0
1292,2.799475391,0,Normal,350,1,1,0
1293,3.047593848,0,Frequent,240,0,1,0
1294,2.838705102,0,Normal,150,0,0,0
1295,2.999788129,0,Normal,340,1,1,0
1296,2.932787502,0,Frequent,310,1,1,0
1297,2.306213198,0,Normal,280,1,0,0
1298,2.201499214,1,Rare,220,0,0,0
1299,2.795631229,2,Normal,340,0,1,0
1300,2.095929038,0,Normal,300,0,0,0
1301,2.725389125,0,Normal,190,1,1,0
1302,2.775130769,2,Normal,170,1,1,0
1303,2.691634567,0,Rare,130,1,1,0
1304,2.287851043,1,Frequent,290,0,0,0
1305,2.978341983,0,Normal,340,0,1,0
1306,2.795898449,0,Frequent,420,0,1,0
1307,1.910937001,1,Normal,150,1,0,0
1308,3.028564415,0,Normal,200,0,1,0
1309,2.741371941,1,Normal,270,1,0,0
1310,3.078598124,0,Normal,360,0,1,0
1311,3.458981498,2,Normal,450,0,1,0
1312,3.019763423,0,Normal,230,0,1,0
1313,2.845455124,0,Frequent,300,1,1,0
1314,2.719258348,2,Rare,210,1,0,0
1315,2.1040572,2,Normal,290,1,0,0
1316,2.857143911,1,Frequent,200,1,1,0
1317,1.923965889,0,Normal,220,1,1,0
1318,2.214894505,0,Normal,340,0,0,0
1319,3.206147269,0,Normal,240,0,0,0
1320,3.316600751,2,Normal,340,0,0,0
1321,2.653267061,0,Normal,230,1,1,0
1322,3.016984726,0,Rare,290,0,1,0
1323,2.048332493,2,Frequent,290,1,1,0
1324,3.214736486,1,Normal,350,1,0,0
1325,2.750683203,0,Normal,240,0,0,0
1326,2.884797106,0,Frequent,340,1,1,0
1327,2.779107011,0,Frequent,200,0,1,0
1328,2.441411374,0,Rare,250,0,0,0
1329,3.391056051,0,Frequent,330,1,0,0
1330,2.693152342,1,Normal,290,0,1,0
1331,3.000364842,0,Normal,300,0,1,0
1332,3.36968781,2,Normal,230,1,0,0
1333,3.200757875,1,Rare,480,1,1,0
1334,3.012611863,0,Normal,340,0,0,0
1335,2.349057536,1,Normal,260,1,1,0
1336,2.426597032,0,Normal,250,0,1,0
1337,2.939331894,0,Frequent,240,1,1,0
1338,2.66370349,1,Normal,320,0,0,0
1339,2.883307341,0,Normal,190,1,1,0
1340,2.567474129,1,Normal,170,1,1,0
1341,2.703556843,1,Normal,330,0,1,0
1342,2.290099891,0,Normal,430,1,1,0
1343,3.061410406,0,Normal,290,1,0,0
1344,2.221913217,0,Rare,180,0,0,0
1345,2.221745064,1,Normal,200,1,0,0
1346,3.132611701,1,Normal,410,0,0,0
1347,3.202496978,0,Normal,260,0,1,0
1348,3.461382745,0,Normal,280,1,0,0
1349,2.221099231,1,Normal,210,1,1,0
1350,2.77710383,0,Frequent,320,1,1,0
1351,3.091275122,0,Rare,230,1,0,0
1352,2.1947435,2,Normal,270,0,0,0
1353,1.687343624,0,Normal,160,1,0,1
1354,2.316547177,0,Normal,300,0,0,0
1355,2.788648269,2,Normal,360,1,1,0
1356,2.86540431,0,Normal,270,0,1,0
1357,3.361635088,0,Frequent,250,0,0,0
1358,2.896751179,0,Normal,390,1,0,0
1359,3.432106332,0,Normal,300,1,1,0
1360,3.093106703,0,Normal,310,0,1,0
1361,3.379641133,7,Normal,210,1,1,0
1362,2.602379177,4,Rare,380,1,0,0
1363,3.226079362,0,Rare,320,1,1,0
1364,2.736841543,1,Normal,230,1,0,0
1365,2.213070269,0,Normal,290,0,1,0
1366,3.158427034,0,Normal,270,0,0,0
1367,2.441267976,2,Frequent,180,1,0,0
1368,2.689079211,0,Frequent,360,1,0,0
1369,2.631192341,1,Frequent,260,1,1,0
1370,2.097665335,0,Normal,310,1,1,0
1371,3.21526242,0,Normal,290,1,1,0
1372,3.154932794,1,Normal,330,1,1,0
1373,3.819080094,0,Normal,480,1,0,0
1374,3.464961148,1,Rare,320,1,0,0
1375,3.517872792,0,Rare,290,0,1,0
1376,1.600188741,3,Frequent,420,1,0,0
1377,2.933050709,1,Normal,130,1,0,0
1378,2.801021869,0,Normal,330,0,0,0
1379,3.005968324,1,Normal,240,1,0,0
1380,2.072637285,0,Frequent,340,0,0,0
1381,2.972722535,1,Rare,260,0,1,0
1382,2.927125258,0,Frequent,230,1,0,0
1383,2.004282421,1,Normal,250,1,1,0
1384,2.797734949,0,Normal,180,1,1,0
1385,3.12878984,1,Rare,300,1,0,0
1386,2.749323446,0,Normal,330,1,1,0
1387,2.260936588,0,Normal,320,1,1,0
1388,3.080910849,0,Frequent,390,0,1,0
1389,2.664131663,0,Normal,220,1,1,0
1390,2.503559353,3,Normal,320,0,1,0
1391,2.917373129,0,Normal,330,0,1,0
1392,2.796710732,0,Normal,210,0,0,0
1393,2.47574704,0,Normal,280,1,1,0
1394,1.970568488,1,Normal,240,1,0,0
1395,2.86560374,1,Normal,230,0,0,0
1396,3.494575243,0,Normal,260,1,1,0
1397,2.918909936,0,Normal,390,0,1,0
1398,2.200943653,0,Rare,410,1,0,0
1399,3.286397242,0,Normal,180,1,1,0
1400,2.922083214,0,Rare,130,0,1,0
1401,2.992564518,0,Frequent,270,0,1,0
1402,2.068172518,1,Normal,250,0,1,0
1403,2.692910839,0,Normal,200,0,1,0
1404,2.4762563,0,Normal,320,1,0,0
1405,2.657078683,1,Normal,170,1,0,0
1406,3.270071531,0,Normal,260,1,1,0
1407,2.92723221,0,Normal,340,1,1,0
1408,3.327340386,0,Normal,230,1,1,0
1409,2.546408412,0,Normal,310,1,1,0
1410,2.911196933,1,Frequent,230,1,0,0
1411,2.23361424,1,Frequent,460,0,1,0
1412,2.117974512,0,Normal,310,1,1,0
1413,3.249574933,0,Rare,420,1,1,0
1414,2.777187351,0,Normal,190,0,0,0
1415,2.996199876,0,Normal,80,0,1,1
1416,2.273120699,1,Frequent,150,1,1,0
1417,0.642067505,1,Normal,340,0,0,1
1418,2.847762978,1,Normal,360,0,1,0
1419,3.04376723,1,Normal,190,0,1,0
1420,2.730614624,0,Normal,220,0,1,0
1421,2.775497073,4,Normal,300,0,0,0
1422,0.93304503,0,Frequent,320,1,0,1
1423,2.89643277,0,Normal,290,1,0,0
1424,2.344458624,1,Normal,300,0,1,0
1425,3.390937739,0,Rare,270,0,0,0
1426,2.859579984,0,Normal,270,1,0,0
1427,2.61220932,1,Frequent,240,1,0,0
1428,2.863885547,0,Frequent,240,1,0,0
1429,2.710647521,0,Frequent,200,0,0,0
1430,2.497201464,2,Frequent,320,1,1,0
1431,3.602902256,3,Normal,180,0,1,0
1432,1.681800437,0,Normal,160,0,1,1
1433,2.718910519,2,Frequent,470,0,1,0
1434,2.24099084,0,Normal,40,0,1,1
1435,2.797256572,1,Frequent,310,1,0,0
1436,3.524453133,0,Rare,260,0,0,0
1437,2.529120524,0,Frequent,330,1,1,0
1438,3.444438963,0,Frequent,140,0,0,0
1439,1.668808514,1,Normal,330,0,0,0
1440,3.677221675,0,Normal,150,1,1,0
1441,2.903666465,0,Normal,240,1,1,0
1442,3.143051946,2,Normal,350,1,0,0
1443,2.066634464,1,Rare,310,1,0,0
1444,2.949903219,1,Normal,150,1,1,0
1445,2.886009102,1,Frequent,330,1,1,0
1446,2.696613737,0,Rare,310,1,0,0
1447,1.901759647,0,Normal,250,1,0,0
1448,2.587233441,0,Normal,150,0,1,0
1449,3.076347297,0,Normal,340,0,1,0
1450,2.738612298,0,Normal,300,1,0,0
1451,2.460584403,0,Normal,400,0,1,0
1452,2.108384062,1,Frequent,150,1,1,0
1453,3.109889318,2,Frequent,310,0,1,0
1454,3.196019928,3,Normal,270,0,1,0
1455,2.668078528,0,Frequent,280,1,1,0
1456,2.814908731,2,Rare,310,0,0,0
1457,2.250372177,1,Rare,280,1,0,0
1458,2.326488568,2,Frequent,260,0,0,0
1459,3.302698436,0,Normal,340,1,1,0
1460,3.172565486,1,Normal,360,0,1,0
1461,3.165546912,2,Normal,340,0,1,0
1462,1.990934652,2,Normal,260,0,0,0
1463,2.468712112,0,Frequent,190,0,0,0
1464,3.456142086,0,Normal,270,1,1,0
1465,2.799664164,0,Frequent,200,1,1,0
1466,1.592326331,4,Normal,240,0,1,1
1467,2.971472383,0,Normal,320,1,1,0
1468,3.650933318,2,Frequent,280,0,1,0
1469,2.985768663,0,Frequent,210,1,1,0
1470,3.248831838,2,Normal,290,1,0,0
1471,3.027307468,0,Normal,310,0,0,0
1472,2.529846907,0,Normal,280,1,1,0
1473,2.993207391,2,Normal,310,1,1,0
1474,2.627604404,1,Normal,290,1,1,0
1475,3.120433027,1,Normal,250,1,0,0
1476,2.34731533,1,Rare,330,0,1,0
1477,2.616725631,1,Rare,280,0,0,0
1478,2.660451176,0,Normal,220,1,0,0
1479,3.552337993,1,Normal,250,1,0,0
1480,3.079332947,0,Frequent,350,1,1,0
1481,2.399020709,1,Normal,180,0,1,0
1482,2.780201639,3,Normal,440,1,0,0
1483,3.406907325,0,Normal,90,1,0,1
1484,2.07112431,3,Normal,290,1,1,0
1485,2.414407917,0,Normal,310,1,1,0
1486,2.323610888,0,Normal,240,0,0,0
1487,3.158783008,1,Frequent,300,0,0,0
1488,2.917195728,1,Frequent,360,1,1,0
1489,2.469032538,3,Normal,220,0,1,0
1490,2.88534397,1,Normal,300,1,0,0
1491,3.305853272,2,Normal,360,0,1,0
1492,3.089799114,1,Normal,270,1,0,0
1493,2.488536139,1,Normal,260,0,0,0
1494,2.514974169,0,Frequent,250,1,1,0
1495,2.453972785,1,Normal,220,0,1,0
1496,3.201749785,0,Normal,250,0,0,0
1497,3.188798738,1,Normal,370,1,1,0
1498,2.383456352,0,Normal,250,0,0,0
1499,3.234791563,0,Normal,330,0,1,0
1500,1.676717011,1,Normal,290,0,1,0
1501,2.954593595,0,Frequent,350,0,0,0
1502,2.979979614,1,Normal,300,1,1,0
1503,2.022268663,0,Frequent,420,1,0,0
1504,2.972491417,1,Frequent,400,0,1,0
1505,2.15322523,0,Normal,280,0,0,0
1506,2.880345212,0,Normal,200,1,1,0
1507,3.242806797,1,Normal,230,0,1,0
1508,2.145404382,2,Rare,240,0,1,0
1509,2.985205468,0,Normal,320,0,1,0
1510,2.230342482,1,Frequent,280,0,0,0
1511,3.103278395,0,Normal,250,1,1,0
1512,2.341930552,0,Rare,270,0,1,0
1513,2.669358848,0,Normal,230,1,0,0
1514,2.96440246,1,Frequent,230,1,1,0
1515,3.566012571,1,Normal,240,0,1,0
1516,1.877141971,1,Normal,200,1,1,0
1517,2.942245445,1,Normal,320,1,1,0
1518,2.817257089,1,Frequent,300,0,0,0
1519,2.675100861,0,Normal,400,1,1,0
1520,2.821440708,1,Normal,230,0,1,0
1521,2.875792146,0,Frequent,250,1,0,0
1522,2.976048094,0,Normal,240,1,1,0
1523,2.973128894,0,Normal,350,1,1,0
1524,3.239757093,1,Normal,310,0,1,0
1525,2.421766837,1,Normal,250,1,0,0
1526,2.959844791,1,Frequent,240,0,1,0
1527,2.635946694,2,Normal,230,1,1,0
1528,3.043055347,2,Normal,220,1,0,0
1529,2.79245429,2,Rare,200,0,0,0
1530,2.650500503,0,Normal,290,0,1,0
1531,3.596674904,0,Normal,240,1,1,0
1532,2.710631246,0,Normal,330,0,1,0
1533,3.043351296,0,Normal,390,1,0,0
1534,2.056907741,0,Normal,260,1,0,0
1535,1.103207973,1,Normal,190,0,1,1
1536,2.94861423,0,Normal,320,1,1,0
1537,2.674161019,1,Frequent,340,0,1,0
1538,2.964065234,0,Frequent,320,0,0,0
1539,2.616153316,0,Normal,310,1,1,0
1540,3.241049907,0,Normal,200,0,0,0
1541,3.3448345,0,Rare,330,0,1,0
1542,2.713273236,1,Normal,420,1,1,0
1543,2.879282453,0,Frequent,330,0,1,0
1544,3.519270766,0,Normal,140,1,0,0
1545,2.529321822,0,Normal,270,0,1,0
1546,1.603114569,1,Normal,120,1,0,0
1547,2.456104708,1,Normal,310,1,1,0
1548,2.148683346,1,Rare,280,0,0,0
1549,2.99114952,1,Normal,300,0,1,0
1550,3.160889471,1,Rare,130,0,1,0
1551,3.483873029,2,Frequent,230,0,0,0
1552,1.605593635,1,Frequent,170,1,1,0
1553,1.769572205,1,Normal,160,1,1,0
1554,2.293729922,1,Frequent,290,0,1,0
1555,2.480735457,1,Rare,270,1,0,0
1556,2.33088245,2,Normal,210,1,1,0
1557,2.310779258,0,Normal,300,0,1,0
1558,2.932595988,0,Rare,290,0,1,0
1559,2.768853809,2,Normal,140,0,1,0
1560,3.114292992,0,Normal,280,1,0,0
1561,3.306419195,0,Normal,170,0,0,0
1562,2.861301641,1,Frequent,80,0,1,1
1563,2.408436867,0,Normal,300,1,1,0
1564,2.310519799,0,Normal,500,1,0,0
1565,3.60623618,1,Normal,250,1,1,0
1566,2.865051882,0,Normal,320,0,1,0
1567,2.151191903,0,Normal,190,1,0,0
1568,3.334044622,3,Normal,200,1,1,0
1569,3.256633735,1,Normal,180,0,0,0
1570,2.799906093,1,Normal,360,1,1,0
1571,3.005083389,1,Frequent,190,0,0,0
1572,2.432434837,1,Frequent,260,1,1,0
1573,3.059956809,0,Normal,380,0,0,0
1574,2.115839048,0,Normal,250,1,1,0
1575,3.008991643,0,Normal,350,0,0,0
1576,2.644837507,2,Normal,180,1,0,0
1577,1.970866923,0,Normal,250,0,1,0
1578,2.998597349,0,Normal,160,1,0,0
1579,2.02142696,1,Normal,250,1,1,0
1580,2.673862666,0,Rare,380,1,1,0
1581,2.85407341,0,Normal,290,0,0,0
1582,2.632208503,0,Normal,410,1,0,0
1583,2.595120704,0,Frequent,390,1,1,0
1584,2.009530575,0,Frequent,180,1,1,0
1585,1.038382456,0,Normal,300,1,1,1
1586,2.633262369,0,Normal,160,1,0,0
1587,3.457822951,0,Rare,260,0,1,0
1588,2.611041645,2,Normal,260,0,1,0
1589,2.773449535,1,Normal,160,1,0,0
1590,2.309529008,0,Frequent,410,0,0,0
1591,3.194370499,2,Rare,250,0,0,0
1592,3.675382648,0,Normal,130,0,0,0
1593,2.672410037,0,Normal,270,1,1,0
1594,2.941909631,0,Rare,390,0,0,0
1595,3.259563165,0,Normal,280,1,1,0
1596,2.394534303,0,Rare,230,0,1,0
1597,2.909190844,1,Normal,330,1,1,0
1598,3.269837051,1,Normal,340,0,0,0
1599,2.862113901,1,Normal,350,1,1,0
1600,2.954722845,1,Normal,90,1,0,1
1601,2.406812163,0,Normal,370,0,0,0
1602,2.476768207,0,Rare,290,1,0,0
1603,2.471969887,0,Normal,200,0,0,0
1604,2.843836407,1,Rare,290,1,0,0
1605,2.746966537,2,Frequent,290,1,1,0
1606,1.785281138,0,Frequent,400,0,0,0
1607,3.054519242,0,Normal,210,0,0,0
1608,2.927040031,0,Frequent,120,0,1,0
1609,2.869754095,0,Normal,330,1,1,0
1610,2.95357639,0,Rare,290,1,0,0
1611,3.029535304,1,Normal,310,1,0,0
1612,2.627566957,1,Frequent,260,0,0,0
1613,3.481564058,0,Normal,230,1,0,0
1614,3.227885957,2,Frequent,150,1,0,0
1615,2.627487623,0,Normal,300,0,1,0
1616,2.617715277,2,Frequent,230,0,0,0
1617,2.597136701,2,Frequent,150,1,0,0
1618,2.72251109,0,Frequent,240,1,1,0
1619,1.906605138,0,Normal,190,0,1,0
1620,2.963977302,0,Normal,380,0,1,0
1621,3.407742157,0,Normal,270,0,0,0
1622,2.837130454,0,Normal,290,1,0,0
1623,2.318304084,1,Rare,290,0,1,0
1624,3.288540328,0,Normal,330,1,1,0
1625,2.840873103,1,Rare,290,1,0,0
1626,2.099466513,1,Normal,330,1,1,0
1627,1.126537038,0,Normal,380,1,1,1
1628,1.996548077,2,Rare,200,0,1,0
1629,3.101701479,0,Normal,220,1,0,0
1630,3.023235446,1,Normal,400,1,1,0
1631,3.06741246,0,Rare,300,1,1,0
1632,2.455893317,1,Normal,340,1,1,0
1633,2.592143257,1,Normal,220,1,1,0
1634,3.130672968,0,Normal,330,0,1,0
1635,3.212361587,0,Normal,230,1,1,0
1636,3.2554725,0,Frequent,180,0,1,0
1637,2.243482129,1,Rare,330,0,0,0
1638,2.877563333,0,Normal,240,0,1,0
1639,3.106653202,2,Normal,290,0,1,0
1640,3.107615904,1,Rare,290,1,1,0
1641,2.850320782,0,Normal,290,1,1,0
1642,2.350428978,0,Normal,350,1,0,0
1643,1.752551313,3,Normal,300,0,1,0
1644,2.890326625,1,Normal,240,0,1,0
1645,2.248113634,0,Normal,200,0,0,0
1646,3.364361252,0,Normal,230,1,0,0
1647,3.136528682,0,Normal,220,1,0,0
1648,2.442009477,1,Normal,370,1,1,0
1649,2.472572029,1,Frequent,400,1,1,0
1650,2.165455803,1,Frequent,140,1,1,0
1651,3.034396576,0,Normal,220,0,1,0
1652,3.092884171,0,Normal,70,1,1,1
1653,1.62217077,2,Normal,260,1,1,0
1654,3.396957046,0,Frequent,140,1,0,0
1655,3.57763068,0,Normal,220,1,0,0
1656,2.456013411,2,Frequent,450,1,1,0
1657,2.631782873,1,Normal,250,1,0,0
1658,2.353830855,1,Normal,330,1,1,0
1659,3.101031138,1,Normal,190,1,1,0
1660,3.300341972,0,Normal,420,0,1,0
1661,2.073683451,0,Normal,470,0,1,0
1662,2.426250557,1,Normal,280,0,1,0
1663,2.783271461,1,Normal,270,0,0,0
1664,2.952638177,0,Rare,190,1,1,0
1665,2.558674337,1,Normal,310,1,1,0
1666,1.610324049,0,Normal,360,1,1,0
1667,3.137355042,0,Frequent,240,0,1,0
1668,3.238429267,0,Normal,230,0,1,0
1669,1.535723306,0,Normal,240,1,1,0
1670,2.260461843,0,Normal,320,1,0,0
1671,2.768892603,0,Normal,250,1,1,0
1672,3.192861565,1,Normal,340,0,1,0
1673,2.576533928,0,Frequent,340,0,1,0
1674,3.050128862,0,Frequent,230,0,0,0
1675,2.293474611,0,Rare,220,0,0,0
1676,2.557380317,1,Normal,210,1,0,0
1677,2.641769813,0,Rare,220,1,1,0
1678,2.140546843,1,Normal,330,1,1,0
1679,2.338473252,0,Normal,260,0,0,0
1680,1.817139877,1,Frequent,220,0,1,0
1681,3.30758684,0,Normal,180,0,0,0
1682,3.083130885,0,Frequent,320,1,1,0
1683,2.641879398,1,Normal,280,0,1,0
1684,3.337573903,1,Normal,180,1,1,0
1685,3.621267637,0,Normal,170,1,0,0
1686,3.639724048,0,Normal,360,0,1,0
1687,2.796169777,0,Normal,300,1,1,0
1688,2.87183357,1,Rare,150,0,1,0
1689,2.154717063,3,Normal,390,1,1,0
1690,2.224567075,2,Normal,230,1,1,0
1691,3.220569278,2,Frequent,180,1,0,0
1692,3.282354164,0,Frequent,220,1,1,0
1693,2.782539662,3,Normal,300,1,1,0
1694,3.381946063,2,Normal,180,0,0,0
1695,3.24107854,1,Normal,320,0,1,0
1696,3.192593959,2,Normal,200,1,1,0
1697,3.517983069,0,Normal,320,1,1,0
1698,2.859347679,0,Normal,290,1,1,0
1699,2.538534359,1,Rare,280,1,0,0
1700,2.796285726,0,Normal,370,0,0,0
1701,2.810935462,0,Normal,340,0,1,0
1702,3.513973303,1,Normal,260,0,1,0
1703,3.542705341,2,Normal,200,0,1,0
1704,2.528168585,1,Normal,300,1,1,0
1705,3.644049463,2,Rare,250,0,1,0
1706,2.306683059,1,Normal,280,1,1,0
1707,2.67090299,1,Normal,260,1,1,0
1708,3.301731936,0,Normal,240,1,1,0
1709,2.670848822,0,Rare,220,0,0,0
1710,2.750327093,1,Normal,300,0,1,0
1711,2.327798849,1,Normal,300,1,0,0
1712,2.805102183,0,Normal,240,0,1,0
1713,2.994861713,0,Normal,290,1,1,0
1714,2.077199378,1,Normal,280,1,1,0
1715,2.508034406,0,Rare,210,0,0,0
1716,2.359887541,0,Frequent,240,1,1,0
1717,1.861201449,2,Frequent,340,1,1,0
1718,2.533760416,1,Rare,250,1,0,0
1719,3.853552875,1,Normal,230,1,0,0
1720,2.946622187,0,Frequent,300,1,0,0
1721,3.550748725,2,Normal,140,0,1,0
1722,2.538082387,1,Rare,280,0,1,0
1723,3.132182049,1,Rare,370,0,1,0
1724,2.213226895,1,Normal,290,1,1,0
1725,3.104022842,0,Rare,260,1,0,0
1726,1.437498288,1,Rare,290,0,0,0
1727,2.798943616,1,Normal,250,1,0,0
1728,2.816545793,0,Normal,200,1,1,0
1729,2.485607983,1,Normal,330,1,1,0
1730,2.688300232,0,Normal,300,1,1,0
1731,2.397531766,0,Normal,280,1,1,0
1732,2.488499386,1,Normal,110,0,1,1
1733,2.165934166,1,Normal,260,1,0,0
1734,3.117284,0,Normal,130,1,1,0
1735,2.620350786,1,Normal,310,1,1,0
1736,2.354354795,1,Normal,180,1,0,0
1737,3.325934713,0,Normal,290,1,1,0
1738,3.14946913,0,Normal,290,0,1,0
1739,1.777297896,0,Normal,270,0,1,0
1740,2.249589894,0,Normal,410,1,0,0
1741,2.647317728,3,Normal,290,0,1,0
1742,3.293875648,2,Normal,220,1,0,0
1743,3.359924655,2,Normal,180,0,1,0
1744,2.331321885,1,Normal,300,1,1,0
1745,2.885939583,1,Rare,210,1,0,0
1746,1.475549564,2,Normal,190,1,1,1
1747,2.222907054,0,Normal,400,0,1,0
1748,3.160313953,0,Normal,280,1,1,0
1749,3.464716696,0,Normal,310,0,0,0
1750,2.670110235,0,Normal,200,0,1,0
1751,2.58427738,0,Normal,430,0,0,0
1752,2.212601081,1,Frequent,210,1,1,0
1753,3.117328413,0,Normal,250,0,0,0
1754,3.246561368,0,Rare,320,0,0,0
1755,2.684629558,0,Frequent,340,0,0,0
1756,2.2093411,0,Frequent,350,0,1,0
1757,2.11903122,0,Normal,150,0,0,0
1758,2.098554121,1,Rare,350,1,0,0
1759,2.900473776,0,Rare,330,1,0,0
1760,2.525743244,0,Frequent,140,0,1,0
1761,2.491763767,0,Normal,180,1,1,0
1762,2.959271809,0,Normal,280,0,1,0
1763,2.600747942,1,Rare,310,1,0,0
1764,2.915183173,0,Normal,270,1,0,0
1765,2.388904066,0,Normal,200,1,0,0
1766,3.638834641,0,Normal,150,0,1,0
1767,3.789250333,2,Normal,270,1,1,0
1768,2.93401122,0,Normal,230,1,1,0
1769,2.826027696,0,Frequent,350,1,1,0
1770,2.421528658,1,Normal,320,0,0,0
1771,3.600734558,1,Normal,300,1,1,0
1772,2.344502053,1,Normal,420,0,0,0
1773,2.735561829,1,Normal,200,1,0,0
1774,2.850585734,1,Normal,390,1,0,0
1775,2.044599762,0,Rare,160,1,1,0
1776,1.805879373,1,Rare,280,1,0,0
1777,2.987901937,0,Normal,300,1,0,0
1778,3.411789905,1,Rare,220,0,1,0
1779,2.603465993,3,Rare,290,1,1,0
1780,1.753168673,0,Normal,320,1,0,0
1781,3.207120212,0,Frequent,300,1,0,0
1782,2.167199984,2,Normal,200,0,0,0
1783,2.103877428,1,Normal,310,1,1,0
1784,2.402677871,1,Rare,320,1,1,0
1785,1.923763099,0,Normal,170,1,1,0
1786,2.461165892,1,Rare,220,1,1,0
1787,2.566283214,1,Normal,180,1,0,0
1788,3.064417457,1,Normal,240,0,1,0
1789,2.251169276,0,Frequent,210,1,0,0
1790,2.166927268,0,Normal,90,1,1,1
1791,3.840996476,0,Rare,320,1,0,0
1792,2.896700338,0,Frequent,200,1,0,0
1793,3.007254073,1,Normal,210,0,1,0
1794,2.694249661,2,Normal,370,1,0,0
1795,2.953107288,1,Rare,360,0,0,0
1796,2.890931068,0,Normal,350,1,0,0
1797,2.519699824,1,Frequent,300,1,0,0
1798,2.653332468,0,Normal,270,1,1,0
1799,2.647637927,0,Normal,210,1,0,0
1800,1.52663537,0,Frequent,260,1,0,0
1801,2.284791179,0,Rare,240,1,1,0
1802,3.167771204,0,Frequent,260,1,0,0
1803,3.202690561,1,Normal,130,1,1,0
1804,2.014167439,2,Frequent,240,1,1,0
1805,2.706116528,0,Normal,280,1,1,0
1806,3.186659996,0,Normal,260,1,0,0
1807,3.438616778,0,Normal,160,1,1,0
1808,3.530494808,0,Frequent,300,0,0,0
1809,2.663246117,0,Normal,240,1,0,0
1810,2.626161819,0,Frequent,350,1,1,0
1811,2.667499875,0,Normal,300,1,1,0
1812,3.35228973,0,Normal,260,1,0,0
1813,1.997312836,0,Frequent,390,1,0,0
1814,2.412501255,1,Normal,290,0,0,0
1815,3.006303047,0,Normal,130,0,0,0
1816,2.330818917,0,Normal,300,1,0,0
1817,2.5653113,0,Frequent,320,1,0,0
1818,2.399566336,0,Normal,280,1,1,0
1819,2.030174621,0,Normal,60,0,1,1
1820,1.610783263,0,Normal,330,1,0,0
1821,2.888309393,2,Normal,150,1,1,0
1822,2.651129998,1,Normal,240,0,0,0
1823,1.600203949,0,Frequent,390,0,1,0
1824,2.495583787,1,Frequent,130,1,1,0
1825,2.776406903,2,Rare,250,0,1,0
1826,2.698216623,0,Frequent,190,0,1,0
1827,3.254202259,1,Normal,210,1,1,0
1828,2.666770783,2,Normal,110,1,1,1
1829,2.457754722,1,Normal,240,0,1,0
1830,2.573345436,0,Normal,240,1,0,0
1831,3.330699376,1,Normal,300,0,0,0
1832,2.677194854,1,Normal,330,1,1,0
1833,2.856175395,1,Normal,210,1,1,0
1834,3.361695351,1,Normal,290,0,1,0
1835,2.786856748,0,Normal,300,0,0,0
1836,2.699402038,0,Rare,170,1,1,0
1837,3.169889204,1,Normal,320,0,0,0
1838,3.288691603,2,Rare,100,0,0,1
1839,3.148934369,1,Normal,290,0,1,0
1840,1.627018964,1,Normal,250,1,0,0
1841,2.634382815,1,Normal,120,1,0,0
1842,2.252088725,1,Frequent,160,0,0,0
1843,2.60119078,2,Normal,330,0,0,0
