Transaction_ID,Interaction_Speed,Repeated_Attempts,User_History,Session_Length,Browser_Change,Uncommon_Service,Fraud
64925,2.560735762,0,Normal,330,0,1,0
64926,1.728316944,1,Rare,220,1,0,0
64927,1.878882875,1,Normal,150,0,1,0
64928,2.07946365,1,Normal,400,0,1,0
64929,2.842143678,0,Frequent,120,0,1,0
64930,2.892230557,1,Normal,200,0,1,0
64931,2.753143068,1,Normal,250,0,0,0
64932,3.348339767,0,Normal,360,1,1,0
64933,2.990489329,0,Normal,380,0,0,0
64934,2.871821413,4,Normal,200,1,0,0
64935,2.845656149,1,Normal,410,1,0,0
64936,2.045919992,0,Normal,300,1,0,0
64937,2.437260102,0,Normal,240,1,0,0
64938,3.063269146,0,Normal,130,0,1,0
64939,2.740129078,2,Normal,330,1,1,0
64940,2.492378155,0,Normal,280,0,1,0
64941,1.962077949,1,Rare,270,0,1,0
64942,1.683432318,1,Normal,350,1,1,0
64943,2.392057692,0,Normal,190,1,0,0
64944,2.513262773,0,Frequent,250,1,1,0
64945,2.847922977,0,Normal,290,0,1,0
64946,2.336084998,1,Normal,290,1,1,0
64947,2.226156498,2,Normal,270,1,0,0
64948,2.591905701,0,Normal,330,1,1,0
64949,3.134795824,0,Normal,190,0,1,0
64950,2.05843847,0,Frequent,170,1,1,0
64951,3.361773148,0,Normal,360,1,0,0
64952,2.573602408,2,Frequent,170,1,1,0
64953,2.891934465,1,Normal,90,1,0,1
64954,3.410542578,2,Rare,360,0,1,0
64955,3.090954646,1,Normal,300,1,0,0
64956,2.438859825,0,Normal,250,1,1,0
64957,2.893959374,1,Normal,200,1,0,0
64958,3.298681167,1,Rare,300,0,0,0
64959,3.745254559,1,Normal,160,1,1,0
64960,3.08396438,3,Normal,380,1,1,0
64961,2.482731492,1,Normal,300,0,1,0
64962,2.16358349,0,Normal,150,0,0,0
64963,2.670075732,0,Normal,210,0,1,0
64964,3.011094904,1,Normal,300,0,1,0
64965,2.89474702,1,Normal,440,0,1,0
64966,1.625057031,0,Normal,340,0,1,0
64967,2.342776415,1,Normal,190,1,1,0
64968,2.282791465,2,Frequent,320,0,0,0
64969,1.977665168,0,Normal,310,0,1,0
64970,3.060453713,0,Rare,290,0,1,0
64971,2.634221783,0,Normal,380,0,1,0
64972,3.229950725,0,Frequent,330,1,0,0
64973,1.527568452,1,Rare,160,1,0,0
64974,2.547713813,2,Rare,240,0,0,0
64975,2.153182364,1,Normal,250,1,0,0
64976,2.589591167,0,Normal,430,1,1,0
64977,3.226800141,2,Normal,250,1,0,0
64978,2.070963298,1,Normal,360,1,0,0
64979,3.11256956,1,Frequent,230,0,1,0
64980,2.86621766,1,Normal,250,1,1,0
64981,2.541799028,1,Normal,260,1,1,0
64982,2.955731672,1,Normal,190,1,0,0
64983,3.059850392,3,Normal,340,0,0,0
64984,2.33120007,0,Normal,180,1,0,0
64985,3.079272509,0,Rare,250,0,0,0
64986,3.206887906,0,Normal,110,0,1,1
64987,3.063943023,0,Frequent,260,0,1,0
64988,1.708710307,1,Normal,190,1,0,0
64989,3.148505988,0,Normal,290,1,0,0
64990,2.793589913,0,Normal,250,0,1,0
64991,2.881053057,3,Normal,400,1,1,0
64992,2.490154794,0,Frequent,390,1,1,0
64993,2.71302386,0,Normal,420,0,0,0
64994,3.211624983,1,Frequent,220,0,0,0
64995,2.389873683,0,Normal,210,0,1,0
64996,3.057632292,0,Rare,390,1,1,0
64997,3.318153041,0,Normal,370,1,0,0
64998,2.726400335,2,Normal,240,0,1,0
64999,2.495701406,0,Rare,120,1,1,0
65000,2.334981384,5,Normal,320,1,0,0
65001,2.849404943,0,Normal,350,1,1,0
65002,3.114131431,1,Normal,300,0,0,0
65003,2.987375069,3,Rare,250,1,0,0
65004,2.524947115,0,Normal,220,0,0,0
65005,2.984707509,1,Normal,180,0,1,0
65006,3.346221194,0,Frequent,250,1,0,0
65007,2.564546244,0,Normal,170,1,1,0
65008,3.229561254,1,Frequent,370,1,0,0
65009,3.621926343,0,Normal,230,1,1,0
65010,2.639794158,0,Normal,210,1,0,0
65011,3.046662955,0,Normal,260,0,1,0
65012,3.148314219,1,Normal,290,1,0,0
65013,2.157323268,0,Normal,280,1,0,0
65014,2.236702328,2,Normal,400,0,1,0
65015,3.539351479,1,Normal,390,1,0,0
65016,3.108083474,0,Normal,270,0,1,0
65017,2.531122105,2,Frequent,310,0,1,0
65018,2.087879806,0,Normal,350,1,0,0
65019,3.127115284,0,Normal,270,1,0,0
65020,2.945927019,0,Normal,260,1,1,0
65021,2.755970749,0,Normal,380,1,1,0
65022,3.391994804,0,Normal,140,0,1,0
65023,3.024169746,0,Normal,290,1,1,0
65024,2.59988245,0,Normal,150,0,0,0
65025,3.091868202,1,Normal,170,0,0,0
65026,3.205817623,3,Frequent,210,0,0,0
65027,2.975564586,1,Frequent,130,1,1,0
65028,2.202118177,1,Normal,240,1,1,0
65029,3.039942821,0,Frequent,270,1,1,0
65030,2.414631197,0,Normal,170,0,0,0
65031,2.427518867,2,Normal,380,1,0,0
65032,3.337258659,1,Normal,300,1,1,0
65033,3.258635472,1,Normal,290,0,1,0
65034,2.277870155,0,Normal,370,1,0,0
65035,2.254233206,1,Normal,150,1,0,0
65036,3.01366496,0,Normal,210,1,1,0
65037,2.660847978,0,Normal,320,1,0,0
65038,2.222634,0,Normal,230,1,1,0
65039,3.464254686,0,Normal,180,1,0,0
65040,3.521730113,1,Normal,190,1,1,0
65041,2.273771836,0,Normal,310,1,0,0
65042,3.010933544,0,Frequent,260,0,0,0
65043,2.482333707,0,Frequent,240,1,0,0
65044,1.67090855,1,Frequent,240,0,0,0
65045,3.063981668,0,Rare,350,0,1,0
65046,3.031958867,0,Normal,180,1,1,0
65047,2.966018534,1,Normal,310,1,1,0
65048,3.481961918,0,Normal,360,1,1,0
65049,2.975347171,1,Normal,180,0,1,0
65050,1.596222392,0,Frequent,160,0,1,0
65051,1.36984234,2,Normal,310,1,1,0
65052,2.742734559,0,Normal,130,0,1,0
65053,3.251455029,0,Rare,230,0,1,0
65054,2.92163444,1,Normal,380,1,1,0
65055,2.652247425,1,Normal,180,1,0,0
65056,2.933067938,0,Normal,390,0,0,0
65057,2.889650004,0,Normal,340,0,1,0
65058,3.270749132,1,Normal,330,0,0,0
65059,2.998371738,0,Frequent,260,0,1,0
65060,2.66192686,0,Frequent,320,1,0,0
65061,3.034223108,0,Normal,210,1,0,0
65062,2.506977102,1,Rare,290,1,1,0
65063,2.48768906,1,Normal,310,1,0,0
65064,2.67444184,0,Normal,350,0,1,0
65065,3.150096391,0,Normal,160,0,1,0
65066,2.861200263,0,Normal,220,0,1,0
65067,3.273837583,1,Normal,340,0,1,0
65068,3.078763568,1,Normal,340,1,1,0
65069,2.494345136,1,Normal,330,0,0,0
65070,2.570346547,0,Frequent,380,0,1,0
65071,2.814159785,2,Frequent,170,1,0,0
65072,2.811715952,0,Normal,200,0,0,0
65073,3.53967951,0,Normal,280,1,1,0
65074,2.390449329,1,Normal,200,1,0,0
65075,2.613984908,1,Frequent,210,0,1,0
65076,2.52479095,2,Normal,310,0,0,0
65077,3.340659006,0,Frequent,270,0,1,0
65078,1.961363466,1,Rare,280,1,1,0
65079,2.824784643,1,Frequent,320,1,1,0
65080,1.930817892,1,Normal,240,0,1,0
65081,3.079363427,0,Rare,410,1,0,0
65082,2.085144013,0,Frequent,160,0,1,0
65083,2.697274679,1,Frequent,320,1,0,0
65084,1.919892554,2,Rare,220,0,1,0
65085,2.667289415,0,Rare,100,0,0,1
65086,1.922704572,0,Normal,160,1,1,0
65087,2.153648636,0,Rare,280,0,1,0
65088,2.791372717,1,Normal,150,1,1,0
65089,2.971324226,0,Normal,60,0,1,1
65090,3.094331549,1,Rare,310,1,0,0
65091,2.081622748,0,Normal,320,1,1,0
65092,2.301742043,0,Normal,170,0,0,0
65093,3.365444507,1,Normal,240,1,0,0
65094,3.024779324,0,Normal,170,1,1,0
65095,2.726335092,0,Normal,240,0,1,0
65096,2.518311766,0,Normal,340,1,1,0
65097,2.300102535,0,Normal,250,1,0,0
65098,2.601504331,1,Normal,250,1,0,0
65099,3.233849367,1,Frequent,320,1,1,0
65100,3.619219178,2,Frequent,140,0,1,0
65101,2.186314354,2,Normal,140,1,1,0
65102,2.785528103,1,Normal,240,0,0,0
65103,2.894188415,1,Rare,330,1,0,0
65104,3.264416582,0,Normal,350,1,1,0
65105,2.802608279,1,Rare,290,0,1,0
65106,1.850286819,1,Normal,330,0,0,0
65107,3.087614555,0,Rare,340,0,1,0
65108,3.039191316,0,Normal,260,0,0,0
65109,3.767652938,0,Normal,260,0,1,0
65110,2.847041739,0,Normal,350,0,1,0
65111,2.884605345,0,Normal,420,0,0,0
65112,1.989692,0,Normal,290,0,0,0
65113,3.122684817,1,Normal,240,0,1,0
65114,2.737870384,0,Normal,260,1,0,0
65115,2.987615428,0,Normal,270,0,1,0
65116,2.450200858,0,Normal,480,0,1,0
65117,2.789483627,3,Frequent,240,0,0,0
65118,2.073856764,1,Normal,210,1,1,0
65119,2.806131904,2,Normal,280,0,1,0
65120,1.370942794,0,Normal,170,0,1,0
65121,3.290975447,0,Normal,130,0,0,0
65122,2.530151337,5,Normal,360,0,1,0
65123,2.632100212,0,Rare,300,0,0,0
65124,3.445496133,0,Normal,320,1,0,0
65125,1.042643974,0,Rare,190,1,1,1
65126,2.199514604,0,Frequent,200,0,1,0
65127,2.691075906,0,Frequent,280,1,1,0
65128,2.983967157,2,Normal,250,1,0,0
65129,2.521504158,0,Normal,240,1,1,0
65130,3.243758303,3,Normal,240,0,0,0
65131,2.653937594,0,Rare,320,1,0,0
65132,2.583208161,1,Normal,210,0,0,0
65133,2.192602386,1,Normal,370,1,1,0
65134,3.266029909,2,Normal,180,1,1,0
65135,2.812970276,0,Normal,200,1,1,0
65136,2.999768305,1,Normal,220,0,0,0
65137,3.330791243,0,Frequent,280,0,1,0
65138,3.02658648,1,Normal,260,1,0,0
65139,2.770347709,1,Normal,180,0,1,0
65140,2.606075109,0,Normal,260,0,0,0
65141,2.430132885,0,Frequent,330,1,0,0
65142,2.641217522,0,Frequent,280,1,1,0
65143,2.745729939,1,Rare,380,1,1,0
65144,3.210741076,0,Normal,240,1,1,0
65145,3.144344658,1,Normal,300,0,1,0
65146,3.209844992,1,Rare,240,1,0,0
65147,2.588592352,0,Normal,290,0,1,0
65148,2.968478052,0,Rare,400,0,1,0
65149,2.431077058,0,Normal,360,1,1,0
65150,3.526068858,0,Normal,180,1,1,0
65151,2.495947497,0,Normal,360,1,1,0
65152,3.137060089,0,Normal,150,1,0,0
65153,2.211717022,0,Normal,310,1,0,0
65154,2.56863144,0,Rare,320,0,1,0
65155,3.306330889,2,Frequent,190,0,1,0
65156,2.955493981,0,Normal,260,0,1,0
65157,3.398504067,0,Rare,240,1,1,0
65158,2.763549261,0,Rare,280,0,0,0
65159,3.063253123,1,Normal,170,1,1,0
65160,1.889042751,1,Frequent,300,1,0,0
65161,3.023255233,0,Normal,200,0,0,0
65162,3.045523481,1,Normal,280,0,1,0
65163,3.09788069,0,Normal,350,0,0,0
65164,2.558543009,0,Normal,350,1,0,0
65165,3.117235043,0,Frequent,310,0,1,0
65166,2.508951038,1,Frequent,230,1,1,0
65167,3.750285621,1,Normal,340,1,1,0
65168,2.229168532,0,Normal,310,1,0,0
65169,3.020516029,2,Normal,350,0,1,0
65170,2.650455799,3,Rare,230,1,0,0
65171,3.596712624,1,Frequent,280,0,1,0
65172,2.310186733,2,Frequent,260,0,0,0
65173,2.193766396,1,Normal,200,1,1,0
65174,2.31866349,1,Normal,270,1,1,0
65175,3.254726984,2,Normal,330,0,0,0
65176,2.444023249,1,Rare,420,1,1,0
65177,2.766704397,1,Normal,390,0,1,0
65178,2.984653048,1,Normal,270,0,0,0
65179,2.947868557,1,Rare,220,1,1,0
65180,2.530954783,0,Normal,300,0,1,0
65181,1.525059062,3,Normal,110,0,1,1
65182,2.738022448,0,Normal,160,0,0,0
65183,3.243927717,0,Normal,180,0,1,0
65184,2.675808497,0,Frequent,360,1,0,0
65185,3.41685251,0,Frequent,410,1,1,0
65186,3.155793888,0,Frequent,130,0,1,0
65187,2.462937816,0,Frequent,260,1,1,0
65188,2.920773237,1,Normal,420,1,0,0
65189,2.199066424,2,Frequent,180,0,1,0
65190,3.190392784,1,Normal,280,1,1,0
65191,2.826819654,1,Normal,210,1,1,0
65192,2.469729387,1,Normal,270,1,1,0
65193,2.898012297,0,Rare,170,0,1,0
65194,2.362434021,0,Normal,280,1,1,0
65195,3.566211352,0,Normal,360,0,0,0
65196,2.678412059,0,Normal,300,1,0,0
65197,2.287982371,3,Frequent,90,1,0,1
65198,2.715959586,0,Normal,320,1,0,0
65199,2.51423723,1,Normal,360,0,0,0
65200,2.145977595,0,Frequent,240,0,1,0
65201,1.605727572,1,Normal,270,0,0,0
65202,2.871025452,2,Frequent,370,1,1,0
65203,2.922035046,3,Frequent,330,1,1,0
65204,2.970715001,0,Normal,230,1,1,0
65205,1.963306923,1,Normal,300,1,1,0
65206,3.386922829,1,Normal,410,1,1,0
65207,2.658246165,1,Normal,160,1,1,0
65208,3.203222695,0,Normal,330,0,0,0
65209,3.067932193,1,Normal,160,1,1,0
65210,2.734690975,0,Rare,260,1,1,0
65211,2.457043133,1,Rare,270,0,0,0
65212,3.399945599,0,Normal,280,1,0,0
65213,2.368797547,0,Normal,210,1,1,0
65214,2.835950222,0,Normal,340,1,1,0
65215,2.802228805,1,Normal,270,1,1,0
65216,2.290744687,1,Frequent,370,1,1,0
65217,3.377808572,2,Frequent,280,0,1,0
65218,2.576054807,0,Normal,330,1,1,0
65219,2.657879991,2,Normal,360,1,0,0
65220,3.593895552,0,Normal,310,0,0,0
65221,2.610209053,1,Frequent,220,1,1,0
65222,3.245450118,1,Normal,220,0,0,0
65223,3.175543635,1,Normal,360,1,0,0
65224,2.968292954,2,Normal,310,0,0,0
65225,2.810245176,0,Frequent,260,0,1,0
65226,2.659314621,1,Frequent,170,1,1,0
65227,2.350177241,0,Frequent,230,0,0,0
65228,3.383662833,0,Normal,280,0,0,0
65229,3.337192141,1,Rare,430,0,1,0
65230,2.324644906,0,Frequent,290,0,1,0
65231,3.089651635,0,Normal,400,1,1,0
65232,3.184456052,0,Rare,360,1,1,0
65233,3.475137058,0,Normal,310,0,1,0
65234,2.35496038,1,Normal,220,0,0,0
65235,2.310121266,0,Normal,180,1,1,0
65236,2.733881177,3,Rare,400,0,0,0
65237,2.656716395,0,Normal,250,1,0,0
65238,3.098393031,1,Normal,350,0,1,0
65239,2.403111257,1,Normal,290,1,1,0
65240,2.98122431,1,Normal,290,1,1,0
65241,2.366937605,0,Normal,340,0,0,0
65242,3.089192883,0,Normal,190,0,1,0
65243,3.051649029,1,Normal,230,1,0,0
65244,2.079019057,0,Normal,340,0,1,0
65245,2.654661819,1,Frequent,210,0,1,0
65246,3.74383222,2,Frequent,300,0,0,0
65247,1.95829807,0,Rare,340,0,0,0
65248,3.545079278,2,Normal,300,1,1,0
65249,2.603739836,0,Normal,190,1,0,0
65250,2.563572709,0,Normal,360,0,0,0
65251,2.856799047,1,Frequent,190,0,1,0
65252,2.925867518,1,Normal,110,0,1,1
65253,2.043233974,0,Normal,310,1,0,0
65254,2.634776527,1,Normal,280,1,1,0
65255,2.742104404,0,Normal,270,0,0,0
65256,1.821799653,0,Normal,400,1,0,0
65257,2.541980277,1,Frequent,170,1,1,0
65258,2.413993078,2,Normal,190,0,1,0
65259,2.408894328,1,Normal,230,0,0,0
65260,3.180831845,0,Normal,290,0,0,0
65261,1.86380437,0,Normal,240,0,1,0
65262,3.476821094,1,Normal,260,1,1,0
65263,3.026421101,1,Normal,300,0,0,0
65264,2.985307304,0,Normal,280,0,1,0
65265,2.559181869,0,Frequent,300,1,1,0
65266,2.851409373,1,Normal,290,1,1,0
65267,2.766058845,1,Normal,270,0,0,0
65268,3.114179926,0,Normal,280,0,0,0
65269,2.722712479,0,Normal,420,1,0,0
65270,2.80179622,0,Normal,110,0,1,1
65271,2.272646492,1,Normal,230,1,1,0
65272,3.008609468,1,Normal,290,1,1,0
65273,2.631461881,1,Normal,330,1,1,0
65274,2.637044756,0,Normal,160,1,1,0
65275,3.047329337,1,Frequent,260,1,1,0
65276,3.092135537,1,Normal,180,1,1,0
65277,2.42014909,0,Frequent,300,1,0,0
65278,2.462556074,3,Normal,390,0,1,0
65279,2.652461767,2,Frequent,410,1,1,0
65280,2.381302536,1,Normal,230,1,0,0
65281,2.762475317,1,Normal,90,0,1,1
65282,2.053616545,0,Rare,250,0,0,0
65283,2.708331863,0,Normal,360,0,0,0
65284,2.888270558,0,Normal,250,0,1,0
65285,2.656063275,0,Normal,280,0,0,0
65286,2.46462835,0,Normal,260,1,1,0
65287,2.757277282,0,Rare,330,1,0,0
65288,1.511469225,0,Normal,300,0,1,0
65289,3.39466425,0,Frequent,300,0,1,0
65290,3.164660237,2,Normal,360,1,0,0
65291,3.02578985,1,Rare,270,0,1,0
65292,1.592588032,0,Normal,110,1,1,1
65293,2.961377779,0,Normal,260,1,1,0
65294,2.212543953,0,Rare,350,1,1,0
65295,3.260817329,1,Normal,260,1,1,0
65296,2.9264127,0,Normal,270,0,1,0
65297,1.07429938,0,Normal,440,0,1,1
65298,2.038481868,0,Rare,280,1,1,0
65299,2.455754865,1,Normal,130,1,1,0
65300,3.107121458,2,Frequent,260,0,1,0
65301,3.164258471,1,Normal,340,1,0,0
65302,2.840285111,0,Frequent,370,1,0,0
65303,2.394469256,0,Normal,300,1,0,0
65304,3.423427302,1,Frequent,340,0,0,0
65305,0.87050914,1,Normal,270,1,0,1
65306,3.228096311,0,Normal,320,1,0,0
65307,2.265722367,0,Normal,370,1,0,0
65308,2.099308505,0,Frequent,310,1,0,0
65309,2.617495519,0,Normal,290,0,1,0
65310,3.160312938,0,Normal,360,1,0,0
65311,3.248823338,0,Normal,340,0,1,0
65312,2.574100507,2,Normal,150,1,0,0
65313,3.017730492,0,Frequent,310,1,1,0
65314,2.606669219,0,Normal,320,1,1,0
65315,3.000958479,1,Rare,350,1,1,0
65316,3.500088769,0,Normal,170,1,1,0
65317,3.199242353,0,Normal,220,1,0,0
65318,2.701350335,2,Normal,320,0,1,0
65319,2.641910885,0,Normal,300,0,1,0
65320,2.763129508,1,Normal,220,1,1,0
65321,2.440895367,1,Frequent,290,0,1,0
65322,2.078839451,0,Rare,360,0,0,0
65323,3.459856805,1,Normal,260,1,1,0
65324,3.787051843,0,Frequent,220,0,0,0
65325,1.839025603,0,Normal,190,1,0,0
65326,3.011851708,1,Frequent,310,1,0,0
65327,2.017203871,0,Normal,230,0,1,0
65328,2.701507073,1,Normal,220,1,1,0
65329,2.420708668,1,Frequent,310,0,1,0
65330,3.061102244,1,Normal,260,1,0,0
65331,2.793194057,0,Normal,170,0,1,0
65332,2.667381712,0,Normal,270,1,1,0
65333,2.426192938,1,Rare,190,0,1,0
65334,1.959333077,0,Normal,230,1,1,0
65335,2.380960984,2,Normal,240,1,0,0
65336,2.870953631,1,Normal,190,1,1,0
65337,2.468029458,0,Normal,230,0,0,0
65338,2.998048992,1,Normal,220,1,0,0
65339,2.669205306,0,Normal,150,1,0,0
65340,1.738418081,0,Frequent,270,0,1,0
65341,2.882268364,0,Rare,400,0,0,0
65342,2.419768825,1,Normal,320,1,0,0
65343,2.567068281,0,Normal,270,0,1,0
65344,2.75669109,1,Normal,270,1,1,0
65345,3.42881275,1,Normal,300,1,1,0
65346,2.762963257,0,Normal,190,1,0,0
65347,2.868149635,1,Frequent,200,1,1,0
65348,3.138005666,0,Normal,370,1,0,0
65349,2.047230536,0,Normal,240,0,1,0
65350,2.960150317,0,Normal,220,0,1,0
65351,2.992119368,0,Normal,260,1,1,0
65352,3.057308051,2,Rare,320,1,1,0
65353,2.596920533,1,Normal,190,1,1,0
65354,3.362323612,3,Frequent,250,0,1,0
65355,1.306639784,0,Frequent,140,1,0,0
65356,1.825609519,2,Normal,270,1,0,0
65357,2.585566761,1,Frequent,320,0,0,0
65358,2.814537009,0,Normal,280,0,0,0
65359,2.536032364,2,Normal,310,1,1,0
65360,3.098387129,0,Normal,310,0,1,0
65361,2.531060064,0,Frequent,210,0,0,0
65362,2.235909563,0,Normal,220,1,1,0
65363,3.789835006,0,Frequent,330,0,1,0
65364,2.862805687,2,Normal,310,0,1,0
65365,2.665540656,1,Normal,290,1,0,0
65366,2.789983144,1,Normal,350,0,0,0
65367,3.309305063,0,Frequent,220,1,1,0
65368,2.386045615,3,Normal,180,0,0,0
65369,2.953090916,1,Frequent,120,1,1,0
65370,2.904600895,0,Normal,220,1,1,0
65371,2.617028372,1,Rare,270,0,1,0
65372,3.24332202,0,Normal,210,1,1,0
65373,2.990472762,0,Frequent,280,0,0,0
65374,2.451338981,1,Normal,270,1,0,0
65375,1.411546534,2,Rare,340,1,0,0
65376,2.558015704,1,Normal,110,1,1,1
65377,3.434643926,0,Normal,230,0,1,0
65378,2.986990569,1,Normal,300,1,0,0
65379,2.058169531,0,Normal,450,0,0,0
65380,2.312688504,1,Normal,270,1,1,0
65381,2.631646802,1,Normal,320,1,1,0
65382,3.381553007,0,Normal,220,1,0,0
65383,2.900543511,0,Normal,240,1,1,0
65384,2.733537683,2,Normal,170,1,1,0
65385,2.11591471,0,Normal,240,0,1,0
65386,3.414094214,0,Normal,140,0,1,0
65387,2.84194705,1,Frequent,260,1,1,0
65388,3.63239344,0,Normal,140,0,1,0
65389,2.592214153,0,Normal,260,1,0,0
65390,2.669537996,0,Frequent,190,1,0,0
65391,2.72994319,2,Rare,240,1,1,0
65392,1.918466402,1,Rare,200,1,0,0
65393,3.442819141,1,Normal,230,0,0,0
65394,2.942688563,2,Normal,200,1,1,0
65395,2.512079078,1,Normal,340,1,0,0
65396,2.826939818,1,Normal,400,1,1,0
65397,3.306655013,0,Normal,300,1,1,0
65398,2.863067843,1,Frequent,100,0,0,1
65399,2.716000774,1,Normal,190,1,0,0
65400,2.239253611,0,Normal,340,1,0,0
65401,3.106953759,1,Normal,280,1,0,0
65402,2.453400534,0,Frequent,270,1,1,0
65403,3.110410629,0,Frequent,230,1,1,0
65404,2.822193927,1,Normal,150,0,0,0
65405,3.391874989,2,Frequent,240,1,0,0
65406,2.314377846,2,Rare,320,1,0,0
65407,3.247455713,0,Normal,330,1,0,0
65408,2.289009014,0,Rare,330,1,1,0
65409,2.134335952,1,Rare,280,0,1,0
65410,3.086871334,1,Normal,300,1,1,0
65411,2.380369034,0,Normal,280,1,0,0
65412,2.202151298,1,Normal,230,1,1,0
65413,3.291248266,0,Rare,280,1,1,0
65414,2.446055789,0,Normal,240,1,1,0
65415,2.639207986,1,Rare,300,0,0,0
65416,2.76770666,0,Normal,390,1,0,0
65417,3.214514849,0,Rare,350,1,1,0
65418,2.747460247,0,Normal,230,1,1,0
65419,3.058725189,1,Normal,320,1,0,0
65420,2.051535129,1,Normal,450,1,1,0
65421,2.498027463,1,Rare,350,0,0,0
65422,2.565146092,2,Normal,340,0,1,0
65423,3.207445214,0,Normal,230,1,1,0
65424,2.431853598,1,Normal,320,0,0,0
65425,2.340753766,0,Normal,300,0,1,0
65426,2.311526636,0,Normal,210,1,1,0
65427,2.771718689,1,Normal,230,0,0,0
65428,2.413504159,1,Normal,200,1,0,0
65429,3.804531666,0,Frequent,210,1,1,0
65430,3.049722833,1,Normal,430,1,1,0
65431,2.3201632,0,Normal,290,1,1,0
65432,2.958099241,0,Rare,200,1,1,0
65433,3.130348673,0,Frequent,310,0,1,0
65434,3.069886978,0,Normal,170,1,1,0
65435,2.722738894,1,Normal,220,1,0,0
65436,2.804756406,1,Normal,190,1,1,0
65437,3.141861544,1,Normal,300,0,1,0
65438,2.148403246,2,Frequent,190,0,0,0
65439,2.372237467,1,Normal,280,1,0,0
65440,2.904848722,0,Frequent,200,1,0,0
65441,3.330973116,2,Normal,220,1,1,0
65442,3.172343923,1,Normal,230,1,1,0
65443,1.836403289,1,Rare,290,0,1,0
65444,3.177665043,0,Rare,210,1,0,0
65445,3.185919469,1,Normal,290,1,1,0
65446,2.803417776,0,Normal,130,1,1,0
65447,3.255075389,0,Normal,160,0,0,0
65448,2.763845369,0,Frequent,280,0,0,0
65449,2.984515117,0,Frequent,370,1,1,0
65450,2.923696988,0,Normal,360,1,1,0
65451,3.11835872,0,Normal,140,1,0,0
65452,2.660697162,0,Frequent,270,0,0,0
65453,2.337728587,3,Normal,160,0,1,0
65454,2.599601945,0,Normal,250,1,0,0
65455,2.530067381,1,Normal,290,0,1,0
65456,2.640684529,0,Normal,320,0,0,0
65457,2.380919503,1,Normal,160,1,1,0
65458,2.683668724,1,Normal,280,0,1,0
65459,2.712342487,1,Rare,330,1,0,0
65460,3.446643437,0,Normal,300,1,1,0
65461,3.06381307,0,Normal,370,0,1,0
65462,2.332560729,1,Rare,270,1,1,0
65463,2.85962229,0,Frequent,400,1,1,0
65464,2.615945981,0,Normal,290,1,1,0
65465,2.790739767,0,Rare,140,0,1,0
65466,3.010990121,2,Normal,260,1,1,0
65467,3.359066871,2,Rare,340,1,0,0
65468,3.07492109,0,Normal,290,1,1,0
65469,3.214211802,2,Normal,270,1,0,0
65470,2.658834096,2,Normal,280,1,1,0
65471,2.583044566,2,Normal,170,1,0,0
65472,3.230554402,1,Normal,310,0,1,0
65473,3.193822707,0,Normal,350,1,0,0
65474,2.671926765,1,Frequent,250,1,1,0
65475,2.503414499,1,Normal,180,0,0,0
65476,3.282062594,1,Normal,310,1,1,0
65477,3.399296716,0,Frequent,130,1,0,0
65478,2.883711884,0,Normal,290,1,0,0
65479,3.184139655,0,Normal,310,1,0,0
65480,2.659574208,0,Frequent,240,1,0,0
65481,3.19691472,0,Frequent,250,1,1,0
65482,1.416581505,0,Normal,300,1,0,0
65483,2.174022933,2,Frequent,210,1,1,0
65484,3.56397666,1,Normal,220,0,1,0
65485,3.287774751,1,Frequent,290,0,1,0
65486,2.050638299,1,Normal,160,1,1,0
65487,3.647401979,0,Normal,300,1,1,0
65488,2.507943572,1,Normal,250,1,0,0
65489,2.717587282,0,Frequent,270,1,1,0
65490,2.212939278,0,Frequent,230,1,1,0
65491,2.662751878,0,Frequent,200,1,1,0
65492,2.519382991,3,Normal,330,1,1,0
65493,3.041737653,0,Normal,230,1,1,0
65494,2.674880915,0,Normal,300,1,0,0
65495,3.169186138,0,Normal,250,1,1,0
65496,1.750461606,0,Rare,220,0,1,0
65497,3.772623516,1,Normal,220,1,1,0
65498,2.854139118,1,Normal,330,1,0,0
65499,3.392504784,0,Normal,240,0,0,0
65500,2.518914476,1,Normal,260,0,1,0
65501,2.652793062,0,Normal,190,1,0,0
65502,3.039231573,0,Normal,310,1,0,0
65503,2.999837085,0,Normal,370,0,1,0
65504,2.793557652,2,Frequent,220,0,1,0
65505,2.831832522,0,Normal,200,0,0,0
65506,2.825879309,0,Normal,140,1,1,0
65507,2.997184807,0,Frequent,160,1,0,0
65508,2.790267827,3,Normal,230,0,1,0
65509,2.98981408,0,Normal,260,1,0,0
65510,2.476926298,0,Rare,140,1,1,0
65511,2.569720859,0,Frequent,210,1,1,0
65512,2.975737126,1,Frequent,380,1,0,0
65513,2.890714963,0,Normal,190,0,1,0
65514,3.645682981,1,Normal,410,0,1,0
65515,2.612025375,1,Frequent,230,0,0,0
65516,1.749336181,1,Frequent,260,1,0,0
65517,1.697431005,0,Normal,340,0,1,0
65518,2.297785136,1,Rare,260,1,0,0
65519,3.158657662,0,Normal,280,1,1,0
65520,2.592659024,0,Normal,290,0,1,0
65521,2.851598836,0,Normal,400,0,0,0
65522,3.251395883,0,Normal,240,1,1,0
65523,3.135570969,1,Normal,350,1,0,0
65524,2.068154719,0,Normal,250,1,1,0
65525,2.310025561,0,Normal,230,1,0,0
